-0.0050000163 0.618724
-0.0049999163 0.596627
-0.0049998163 0.618724
-0.0049997163 0.618724
-0.0049996163 0.640822
-0.0049995163 0.640822
-0.0049994163 0.596627
-0.0049993163 0.618724
-0.0049992163 0.596627
-0.0049991163 0.640822
-0.0049990163 0.618724
-0.0049989163 0.618724
-0.0049988163 0.640822
-0.0049987163 0.640822
-0.0049986163 0.618724
-0.0049985163 0.618724
-0.0049984163 0.596627
-0.0049983163 0.618724
-0.0049982163 0.662919
-0.0049981163 0.618724
-0.0049980163 0.640822
-0.0049979163 0.618724
-0.0049978163 0.707114
-0.0049977163 0.640822
-0.0049976163 0.618724
-0.0049975163 0.618724
-0.0049974163 0.685016
-0.0049973163 0.662919
-0.0049972163 0.662919
-0.0049971163 0.640822
-0.0049970163 0.596627
-0.0049969163 0.640822
-0.0049968163 0.662919
-0.0049967163 0.662919
-0.0049966163 0.640822
-0.0049965163 0.618724
-0.0049964163 0.640822
-0.0049963163 0.662919
-0.0049962163 0.640822
-0.0049961163 0.662919
-0.0049960163 0.662919
-0.0049959163 0.640822
-0.0049958163 0.662919
-0.0049957163 0.685016
-0.0049956163 0.707114
-0.0049955163 0.640822
-0.0049954163 0.685016
-0.0049953163 0.640822
-0.0049952163 0.707114
-0.0049951163 0.640822
-0.0049950163 0.685016
-0.0049949163 0.662919
-0.0049948163 0.685016
-0.0049947163 0.729211
-0.0049946163 0.685016
-0.0049945163 0.685016
-0.0049944163 0.662919
-0.0049943163 0.707114
-0.0049942163 0.707114
-0.0049941163 0.707114
-0.0049940163 0.707114
-0.0049939163 0.685016
-0.0049938163 0.685016
-0.0049937163 0.685016
-0.0049936163 0.707114
-0.0049935163 0.707114
-0.0049934163 0.685016
-0.0049933163 0.685016
-0.0049932163 0.707114
-0.0049931163 0.729211
-0.0049930163 0.707114
-0.0049929163 0.707114
-0.0049928163 0.707114
-0.0049927163 0.662919
-0.0049926163 0.685016
-0.0049925163 0.729211
-0.0049924163 0.729211
-0.0049923163 0.707114
-0.0049922163 0.729211
-0.0049921163 0.707114
-0.0049920163 0.707114
-0.0049919163 0.729211
-0.0049918163 0.707114
-0.0049917163 0.707114
-0.0049916163 0.729211
-0.0049915163 0.707114
-0.0049914163 0.729211
-0.0049913163 0.773405
-0.0049912163 0.751308
-0.0049911163 0.729211
-0.0049910163 0.729211
-0.0049909163 0.707114
-0.0049908163 0.729211
-0.0049907163 0.707114
-0.0049906163 0.707114
-0.0049905163 0.751308
-0.0049904163 0.729211
-0.0049903163 0.729211
-0.0049902163 0.751308
-0.0049901163 0.729211
-0.0049900163 0.729211
-0.0049899163 0.729211
-0.0049898163 0.751308
-0.0049897163 0.707114
-0.0049896163 0.751308
-0.0049895163 0.751308
-0.0049894163 0.751308
-0.0049893163 0.773405
-0.0049892163 0.773405
-0.0049891163 0.729211
-0.0049890163 0.751308
-0.0049889163 0.773405
-0.0049888163 0.751308
-0.0049887163 0.751308
-0.0049886163 0.751308
-0.0049885163 0.773405
-0.0049884163 0.751308
-0.0049883163 0.773405
-0.0049882163 0.751308
-0.0049881163 0.729211
-0.0049880163 0.8176
-0.0049879163 0.751308
-0.0049878163 0.751308
-0.0049877163 0.751308
-0.0049876163 0.751308
-0.0049875163 0.795503
-0.0049874163 0.751308
-0.0049873163 0.751308
-0.0049872163 0.773405
-0.0049871163 0.795503
-0.0049870163 0.773405
-0.0049869163 0.795503
-0.0049868163 0.751308
-0.0049867163 0.773405
-0.0049866163 0.795503
-0.0049865163 0.751308
-0.0049864163 0.773405
-0.0049863163 0.773405
-0.0049862163 0.729211
-0.0049861163 0.795503
-0.0049860163 0.795503
-0.0049859163 0.773405
-0.0049858163 0.751308
-0.0049857163 0.795503
-0.0049856163 0.795503
-0.0049855163 0.773405
-0.0049854163 0.773405
-0.0049853163 0.795503
-0.0049852163 0.773405
-0.0049851163 0.795503
-0.0049850163 0.773405
-0.0049849163 0.773405
-0.0049848163 0.795503
-0.0049847163 0.795503
-0.0049846163 0.795503
-0.0049845163 0.773405
-0.0049844163 0.795503
-0.0049843163 0.773405
-0.0049842163 0.795503
-0.0049841163 0.795503
-0.0049840163 0.773405
-0.0049839163 0.795503
-0.0049838163 0.8176
-0.0049837163 0.8176
-0.0049836163 0.795503
-0.0049835163 0.8176
-0.0049834163 0.795503
-0.0049833163 0.861795
-0.0049832163 0.795503
-0.0049831163 0.795503
-0.0049830163 0.839697
-0.0049829163 0.8176
-0.0049828163 0.795503
-0.0049827163 0.795503
-0.0049826163 0.839697
-0.0049825163 0.795503
-0.0049824163 0.8176
-0.0049823163 0.8176
-0.0049822163 0.795503
-0.0049821163 0.795503
-0.0049820163 0.8176
-0.0049819163 0.8176
-0.0049818163 0.839697
-0.0049817163 0.795503
-0.0049816163 0.795503
-0.0049815163 0.8176
-0.0049814163 0.8176
-0.0049813163 0.795503
-0.0049812163 0.839697
-0.0049811163 0.8176
-0.0049810163 0.8176
-0.0049809163 0.795503
-0.0049808163 0.8176
-0.0049807163 0.795503
-0.0049806163 0.861795
-0.0049805163 0.8176
-0.0049804163 0.839697
-0.0049803163 0.861795
-0.0049802163 0.8176
-0.0049801163 0.795503
-0.0049800163 0.8176
-0.0049799163 0.8176
-0.0049798163 0.8176
-0.0049797163 0.839697
-0.0049796163 0.839697
-0.0049795163 0.795503
-0.0049794163 0.839697
-0.0049793163 0.8176
-0.0049792163 0.8176
-0.0049791163 0.795503
-0.0049790163 0.839697
-0.0049789163 0.839697
-0.0049788163 0.839697
-0.0049787163 0.883892
-0.0049786163 0.839697
-0.0049785163 0.839697
-0.0049784163 0.839697
-0.0049783163 0.839697
-0.0049782163 0.883892
-0.0049781163 0.839697
-0.0049780163 0.839697
-0.0049779163 0.839697
-0.0049778163 0.839697
-0.0049777163 0.839697
-0.0049776163 0.883892
-0.0049775163 0.861795
-0.0049774163 0.839697
-0.0049773163 0.905989
-0.0049772163 0.861795
-0.0049771163 0.8176
-0.0049770163 0.861795
-0.0049769163 0.861795
-0.0049768163 0.839697
-0.0049767163 0.861795
-0.0049766163 0.861795
-0.0049765163 0.839697
-0.0049764163 0.861795
-0.0049763163 0.839697
-0.0049762163 0.839697
-0.0049761163 0.861795
-0.0049760163 0.861795
-0.0049759163 0.839697
-0.0049758163 0.883892
-0.0049757163 0.8176
-0.0049756163 0.839697
-0.0049755163 0.861795
-0.0049754163 0.839697
-0.0049753163 0.839697
-0.0049752163 0.861795
-0.0049751163 0.861795
-0.0049750163 0.861795
-0.0049749163 0.883892
-0.0049748163 0.883892
-0.0049747163 0.839697
-0.0049746163 0.905989
-0.0049745163 0.861795
-0.0049744163 0.8176
-0.0049743163 0.861795
-0.0049742163 0.883892
-0.0049741163 0.839697
-0.0049740163 0.839697
-0.0049739163 0.972281
-0.0049738163 0.861795
-0.0049737163 0.883892
-0.0049736163 0.861795
-0.0049735163 0.861795
-0.0049734163 0.883892
-0.0049733163 0.905989
-0.0049732163 0.861795
-0.0049731163 0.883892
-0.0049730163 0.883892
-0.0049729163 0.883892
-0.0049728163 0.883892
-0.0049727163 0.861795
-0.0049726163 0.861795
-0.0049725163 0.928087
-0.0049724163 0.883892
-0.0049723163 0.861795
-0.0049722163 0.905989
-0.0049721163 0.905989
-0.0049720163 0.861795
-0.0049719163 0.883892
-0.0049718163 0.883892
-0.0049717163 0.839697
-0.0049716163 0.861795
-0.0049715163 0.905989
-0.0049714163 0.883892
-0.0049713163 0.905989
-0.0049712163 0.861795
-0.0049711163 0.905989
-0.0049710163 0.905989
-0.0049709163 0.861795
-0.0049708163 0.883892
-0.0049707163 0.883892
-0.0049706163 0.883892
-0.0049705163 0.905989
-0.0049704163 0.905989
-0.0049703163 0.883892
-0.0049702163 0.883892
-0.0049701163 0.928087
-0.0049700163 0.905989
-0.0049699163 0.883892
-0.0049698163 0.905989
-0.0049697163 0.905989
-0.0049696163 0.928087
-0.0049695163 0.928087
-0.0049694163 0.905989
-0.0049693163 0.905989
-0.0049692163 0.928087
-0.0049691163 0.861795
-0.0049690163 0.905989
-0.0049689163 0.905989
-0.0049688163 0.883892
-0.0049687163 0.861795
-0.0049686163 0.928087
-0.0049685163 0.883892
-0.0049684163 0.928087
-0.0049683163 0.861795
-0.0049682163 0.883892
-0.0049681163 0.928087
-0.0049680163 0.883892
-0.0049679163 0.883892
-0.0049678163 0.928087
-0.0049677163 0.928087
-0.0049676163 0.905989
-0.0049675163 0.905989
-0.0049674163 0.905989
-0.0049673163 0.883892
-0.0049672163 0.928087
-0.0049671163 0.905989
-0.0049670163 0.905989
-0.0049669163 0.905989
-0.0049668163 0.905989
-0.0049667163 0.883892
-0.0049666163 0.905989
-0.0049665163 0.928087
-0.0049664163 0.928087
-0.0049663163 0.928087
-0.0049662163 0.928087
-0.0049661163 0.928087
-0.0049660163 0.905989
-0.0049659163 0.950184
-0.0049658163 0.972281
-0.0049657163 0.905989
-0.0049656163 0.883892
-0.0049655163 0.905989
-0.0049654163 0.928087
-0.0049653163 0.928087
-0.0049652163 0.928087
-0.0049651163 0.928087
-0.0049650163 0.928087
-0.0049649163 0.928087
-0.0049648163 0.905989
-0.0049647163 0.928087
-0.0049646163 0.950184
-0.0049645163 0.950184
-0.0049644163 0.928087
-0.0049643163 0.905989
-0.0049642163 0.928087
-0.0049641163 0.950184
-0.0049640163 0.905989
-0.0049639163 0.928087
-0.0049638163 0.950184
-0.0049637163 0.972281
-0.0049636163 0.928087
-0.0049635163 0.928087
-0.0049634163 0.928087
-0.0049633163 0.928087
-0.0049632163 0.905989
-0.0049631163 0.905989
-0.0049630163 0.950184
-0.0049629163 0.950184
-0.0049628163 0.905989
-0.0049627163 0.928087
-0.0049626163 0.950184
-0.0049625163 0.928087
-0.0049624163 0.950184
-0.0049623163 0.928087
-0.0049622163 0.928087
-0.0049621163 0.972281
-0.0049620163 0.972281
-0.0049619163 0.928087
-0.0049618163 0.928087
-0.0049617163 0.928087
-0.0049616163 0.950184
-0.0049615163 0.928087
-0.0049614163 0.950184
-0.0049613163 0.950184
-0.0049612163 0.928087
-0.0049611163 0.950184
-0.0049610163 0.950184
-0.0049609163 0.928087
-0.0049608163 0.928087
-0.0049607163 0.950184
-0.0049606163 0.928087
-0.0049605163 0.950184
-0.0049604163 0.905989
-0.0049603163 0.928087
-0.0049602163 0.950184
-0.0049601163 0.950184
-0.0049600163 0.950184
-0.0049599163 0.950184
-0.0049598163 0.972281
-0.0049597163 0.905989
-0.0049596163 0.928087
-0.0049595163 0.905989
-0.0049594163 0.950184
-0.0049593163 0.928087
-0.0049592163 0.928087
-0.0049591163 0.950184
-0.0049590163 0.950184
-0.0049589163 0.972281
-0.0049588163 0.950184
-0.0049587163 0.928087
-0.0049586163 0.972281
-0.0049585163 0.928087
-0.0049584163 0.972281
-0.0049583163 0.950184
-0.0049582163 0.950184
-0.0049581163 0.950184
-0.0049580163 0.905989
-0.0049579163 0.950184
-0.0049578163 0.972281
-0.0049577163 0.950184
-0.0049576163 0.928087
-0.0049575163 0.928087
-0.0049574163 0.950184
-0.0049573163 0.928087
-0.0049572163 0.928087
-0.0049571163 0.928087
-0.0049570163 0.950184
-0.0049569163 0.950184
-0.0049568163 0.928087
-0.0049567163 0.950184
-0.0049566163 0.972281
-0.0049565163 0.928087
-0.0049564163 0.905989
-0.0049563163 0.994378
-0.0049562163 0.950184
-0.0049561163 0.928087
-0.0049560163 0.928087
-0.0049559163 0.972281
-0.0049558163 0.950184
-0.0049557163 0.928087
-0.0049556163 0.950184
-0.0049555163 0.928087
-0.0049554163 0.950184
-0.0049553163 0.950184
-0.0049552163 0.950184
-0.0049551163 0.928087
-0.0049550163 0.928087
-0.0049549163 0.928087
-0.0049548163 0.950184
-0.0049547163 0.928087
-0.0049546163 0.950184
-0.0049545163 0.950184
-0.0049544163 0.950184
-0.0049543163 0.928087
-0.0049542163 0.950184
-0.0049541163 0.972281
-0.0049540163 0.928087
-0.0049539163 0.950184
-0.0049538163 0.950184
